config,hypo,universe,action_scale,l2,K,cvar_weight,cvar_alpha,residual_l2,vol_floor,features,stress_power,ensemble,val_cvar,val_dv,val_excess,test_cvar,test_dv,test_excess,test_seed_std
C_as1.0_vf0.25_rl2100.0_cw1.0,combo,spy,1.0,0.001,8,1.0,0.95,100.0,0.25,full,0.0,False,3.4589130049918158,3.6633713267991195,-0.20445832180730372,2.5224508467197064,2.8449349042314798,-0.32248405751177334,0.027541241569002155
C_as1.0_vf0.25_rl2100.0_cw1.0,combo,qqq,1.0,0.001,8,1.0,0.95,100.0,0.25,full,0.0,False,2.604177010570767,3.045025529805969,-0.4408485192352023,6.476126693460633,6.120349611883338,0.35577708157729493,0.026714269114452387
C_as1.0_vf0.25_rl2100.0_cw3.0,combo,spy,1.0,0.001,8,3.0,0.95,100.0,0.25,full,0.0,False,2.1689753948524158,3.6633713267991195,-1.4943959319467037,2.3258434973300637,2.8449349042314798,-0.5190914069014161,0.013638780977172886
C_as1.0_vf0.25_rl2100.0_cw3.0,combo,qqq,1.0,0.001,8,3.0,0.95,100.0,0.25,full,0.0,False,2.395016334476599,3.045025529805969,-0.6500091953293703,6.829834758365415,6.120349611883338,0.7094851464820771,0.02539565810997972
C_as1.0_vfNone_rl20.0_cw1.0,combo,spy,1.0,0.001,8,1.0,0.95,0.0,,full,0.0,False,3.765138703901363,3.6633713267991195,0.10176737710224337,3.5619684481211915,2.8449349042314798,0.7170335438897117,0.22168825007345797
C_as1.0_vfNone_rl20.0_cw1.0,combo,qqq,1.0,0.001,8,1.0,0.95,0.0,,full,0.0,False,2.243339881596748,3.045025529805969,-0.8016856482092214,8.427642276605866,6.120349611883338,2.307292664722528,0.2659734099134478
C_as1.0_vfNone_rl20.0_cw3.0,combo,spy,1.0,0.001,8,3.0,0.95,0.0,,full,0.0,False,3.6071952661001614,3.6633713267991195,-0.056176060698958086,3.0368565770196665,2.8449349042314798,0.19192167278818673,0.5067012531974625
C_as1.0_vfNone_rl20.0_cw3.0,combo,qqq,1.0,0.001,8,3.0,0.95,0.0,,full,0.0,False,1.7093191480336325,3.045025529805969,-1.3357063817723367,7.616405546084998,6.120349611883338,1.4960559342016602,0.7367448756021867
C_as1.0_vfNone_rl210.0_cw1.0,combo,spy,1.0,0.001,8,1.0,0.95,10.0,,full,0.0,False,2.964056335143629,3.6633713267991195,-0.6993149916554904,2.2423064346963937,2.8449349042314798,-0.6026284695350861,0.18728177852717534
C_as1.0_vfNone_rl210.0_cw1.0,combo,qqq,1.0,0.001,8,1.0,0.95,10.0,,full,0.0,False,2.5563204646701005,3.045025529805969,-0.48870506513586864,8.284104270008056,6.120349611883338,2.1637546581247182,0.46170149772009134
C_as1.0_vfNone_rl210.0_cw3.0,combo,spy,1.0,0.001,8,3.0,0.95,10.0,,full,0.0,False,3.4120116071771425,3.6633713267991195,-0.251359719621977,2.4262494068416527,2.8449349042314798,-0.4186854973898271,0.33329276291836235
C_as1.0_vfNone_rl210.0_cw3.0,combo,qqq,1.0,0.001,8,3.0,0.95,10.0,,full,0.0,False,2.4934658116129875,3.045025529805969,-0.5515597181929817,7.4492071893705,6.120349611883338,1.3288575774871623,0.17495292818633865
C_as1.0_vfNone_rl2100.0_cw1.0,combo,spy,1.0,0.001,8,1.0,0.95,100.0,,full,0.0,False,3.414202643906684,3.6633713267991195,-0.24916868289243554,2.4532473586981776,2.8449349042314798,-0.3916875455333022,0.023878177917128336
C_as1.0_vfNone_rl2100.0_cw1.0,combo,qqq,1.0,0.001,8,1.0,0.95,100.0,,full,0.0,False,2.549961272499642,3.045025529805969,-0.4950642573063271,6.307902528398511,6.120349611883338,0.18755291651517325,0.053245840650116893
C_as1.0_vfNone_rl2100.0_cw3.0,combo,spy,1.0,0.001,8,3.0,0.95,100.0,,full,0.0,False,1.7077133425957802,3.6633713267991195,-1.9556579842033393,2.229742915258234,2.8449349042314798,-0.6151919889732458,0.040075953961485306
C_as1.0_vfNone_rl2100.0_cw3.0,combo,qqq,1.0,0.001,8,3.0,0.95,100.0,,full,0.0,False,2.402756183466988,3.045025529805969,-0.6422693463389813,7.015260625794276,6.120349611883338,0.8949110139109377,0.0031056676531419393
H6_ensemble,H6,spy,1.0,0.001,8,1.0,0.95,0.0,0.25,full,0.0,True,2.9131958448858155,3.6633713267991195,-0.750175481913304,2.217455857639305,2.8449349042314798,-0.6274790465921747,0.0
