config,hypo,universe,action_scale,l2,K,cvar_weight,cvar_alpha,residual_l2,vol_floor,features,stress_power,ensemble,val_cvar,val_dv,val_excess,test_cvar,test_dv,test_excess,test_seed_std
C_as1.0_vfNone_rl2100.0_cw3.0,combo,spx,1.0,0.001,8,3.0,0.95,100.0,,full,0.0,False,44.33095724102653,44.57158548167959,-0.24062824065305932,27.680858540749668,28.96614434411867,-1.2852858033690033,3.025936979662536
H6_ensemble,H6,spy,1.0,0.001,8,1.0,0.95,0.0,0.25,full,0.0,True,2.9131958448858155,3.6633713267991195,-0.750175481913304,2.217455857639305,2.8449349042314798,-0.6274790465921747,0.0
H6_ensemble,H6,qqq,1.0,0.001,8,1.0,0.95,0.0,0.25,full,0.0,True,1.5015345352955083,3.045025529805969,-1.543490994510461,7.379957137831468,6.120349611883338,1.2596075259481303,0.0
H6_ensemble,H6,slv,1.0,0.001,8,1.0,0.95,0.0,0.25,full,0.0,True,-0.00982115603208626,0.006563300201661867,-0.016384456233748127,0.17041189742501803,0.15494845435326088,0.01546344307175715,0.0
H6_ensemble,H6,spx,1.0,0.001,8,1.0,0.95,0.0,0.25,full,0.0,True,41.20160697961472,44.57158548167959,-3.3699785020648676,22.210570514297533,28.96614434411867,-6.755573829821138,0.0
H7_stress1.0,H7,spy,1.0,0.001,8,1.0,0.95,0.0,0.25,full,1.0,False,2.7899009684181455,3.6633713267991195,-0.873470358380974,2.702279147447978,2.8449349042314798,-0.14265575678350162,0.03963226941772783
H7_stress1.0,H7,qqq,1.0,0.001,8,1.0,0.95,0.0,0.25,full,1.0,False,2.6258118621599142,3.045025529805969,-0.41921366764605494,9.224150283216629,6.120349611883338,3.103800671333291,0.5219048982270712
H7_stress1.0,H7,slv,1.0,0.001,8,1.0,0.95,0.0,0.25,full,1.0,False,0.07943583833096374,0.006563300201661867,0.07287253812930188,0.16458107010059028,0.15494845435326088,0.009632615747329404,0.014018388129630941
H7_stress1.0,H7,spx,1.0,0.001,8,1.0,0.95,0.0,0.25,full,1.0,False,21.62443363894717,44.57158548167959,-22.94715184273242,26.68667817722623,28.96614434411867,-2.2794661668924405,1.5802818020224685
H7_stress2.0,H7,spy,1.0,0.001,8,1.0,0.95,0.0,0.25,full,2.0,False,2.5861758451568853,3.6633713267991195,-1.0771954816422342,3.0969215846864486,2.8449349042314798,0.25198668045496886,0.04578405847097401
H7_stress2.0,H7,qqq,1.0,0.001,8,1.0,0.95,0.0,0.25,full,2.0,False,2.446939489531735,3.045025529805969,-0.5980860402742341,6.118247398218576,6.120349611883338,-0.0021022136647621537,0.7678403922851321
H7_stress2.0,H7,slv,1.0,0.001,8,1.0,0.95,0.0,0.25,full,2.0,False,0.1150764151451193,0.006563300201661867,0.10851311494345744,0.19850487736861414,0.15494845435326088,0.04355642301535326,0.016500654663788958
H7_stress2.0,H7,spx,1.0,0.001,8,1.0,0.95,0.0,0.25,full,2.0,False,31.560869287858605,44.57158548167959,-13.010716193820986,27.80617830989355,28.96614434411867,-1.1599660342251212,2.3066619547722675
H7_stress3.0,H7,spy,1.0,0.001,8,1.0,0.95,0.0,0.25,full,3.0,False,2.951862763332834,3.6633713267991195,-0.7115085634662854,2.903149423239554,2.8449349042314798,0.058214519008074284,0.5867501176524031
H7_stress3.0,H7,qqq,1.0,0.001,8,1.0,0.95,0.0,0.25,full,3.0,False,3.6112740160590806,3.045025529805969,0.5662484862531114,7.493248442340993,6.120349611883338,1.3728988304576548,1.0452369799681056
H7_stress3.0,H7,slv,1.0,0.001,8,1.0,0.95,0.0,0.25,full,3.0,False,0.46879865848154445,0.006563300201661867,0.4622353582798826,0.48313065554113965,0.15494845435326088,0.3281822011878788,0.2210076682715053
H7_stress3.0,H7,spx,1.0,0.001,8,1.0,0.95,0.0,0.25,full,3.0,False,27.74721464115322,44.57158548167959,-16.82437084052637,32.55568470305102,28.96614434411867,3.58954035893235,7.216006111489395
