universe,prototype,top_episode_share,stress_episode_share,mean_activation,iv_level,skew,curvature,term_slope,top_year,top_year_count,regime_label
qqq,P0,0.44672131147540983,0.009174311926605505,0.34157747340376987,0.15347022605550956,-0.40725547712659216,1.055079972665866,-0.003045258300584483,2021.0,56.0,"mid-vol, high smile curvature"
qqq,P1,0.45081967213114754,0.36363636363636365,0.4730457152226237,0.21835377844261405,-0.4975671148742103,0.8667208434877336,-0.015350090496980036,2022.0,47.0,"mid-vol, front-end inversion, left-tail skew steepening"
qqq,P2,0.0,0.0,8.022761701270338e-07,0.15619941438244225,-0.590419231310682,0.19288793296059037,0.00681062855924864,,,"mid-vol, upward term structure, left-tail skew steepening"
qqq,P3,0.0,0.0,0.0034923167356952626,0.19190183219079374,-0.5860903351270712,0.28179945488197644,-0.002431306511557288,,,"mid-vol, left-tail skew steepening"
qqq,P4,0.0,0.0,0.0024122701568386716,0.15510476537042595,-0.5715036873086993,0.22995932413558148,0.007996075125901569,,,"mid-vol, upward term structure, left-tail skew steepening"
qqq,P5,0.09016393442622951,0.7272727272727273,0.10426214644651599,0.25894201110001186,-0.5147432151519096,0.6935226909816994,-0.024656054277195524,2022.0,17.0,"mid-vol, front-end inversion, left-tail skew steepening"
qqq,P6,0.0,0.0,9.812125125451703e-09,0.16298518530666134,-0.5716473331120011,0.17662683337579627,0.0065156940835283065,,,"mid-vol, upward term structure, left-tail skew steepening"
qqq,P7,0.012295081967213115,0.0,0.07520926594626133,0.14607089309938995,-0.4069308811051876,1.089690514521899,-0.0006887621324350474,2023.0,3.0,"calm/low-vol, high smile curvature"
